driverCode,fullName,phone,email,licenseNumber,licenseExpiry,status,safetyScore,complianceScore
SEDEPOT-D-0069,Certification Driver SEDEPOT 0069,'+1-555-010-0069,cert.driver.sedepot.0069@example.invalid,•••• 0069,,Available,92.00,95.00
SEDEPOT-D-0070,Certification Driver SEDEPOT 0070,'+1-555-010-0070,cert.driver.sedepot.0070@example.invalid,•••• 0070,,Available,92.00,95.00
SEDEPOT-D-0071,Certification Driver SEDEPOT 0071,'+1-555-010-0071,cert.driver.sedepot.0071@example.invalid,•••• 0071,,Available,92.00,95.00
SEDEPOT-D-0072,Certification Driver SEDEPOT 0072,'+1-555-010-0072,cert.driver.sedepot.0072@example.invalid,•••• 0072,,Available,92.00,95.00
SEDEPOT-D-0073,Certification Driver SEDEPOT 0073,'+1-555-010-0073,cert.driver.sedepot.0073@example.invalid,•••• 0073,,Available,92.00,95.00
SEDEPOT-D-0074,Certification Driver SEDEPOT 0074,'+1-555-010-0074,cert.driver.sedepot.0074@example.invalid,•••• 0074,,Available,92.00,95.00
SEDEPOT-D-0075,Certification Driver SEDEPOT 0075,'+1-555-010-0075,cert.driver.sedepot.0075@example.invalid,•••• 0075,,Available,92.00,95.00
SEDEPOT-D-0076,Certification Driver SEDEPOT 0076,'+1-555-010-0076,cert.driver.sedepot.0076@example.invalid,•••• 0076,,Available,92.00,95.00
SEDEPOT-D-0077,Certification Driver SEDEPOT 0077,'+1-555-010-0077,cert.driver.sedepot.0077@example.invalid,•••• 0077,,Available,92.00,95.00
SEDEPOT-D-0078,Certification Driver SEDEPOT 0078,'+1-555-010-0078,cert.driver.sedepot.0078@example.invalid,•••• 0078,,Available,92.00,95.00
SEDEPOT-D-0079,Certification Driver SEDEPOT 0079,'+1-555-010-0079,cert.driver.sedepot.0079@example.invalid,•••• 0079,,Available,92.00,95.00
SEDEPOT-D-0080,Certification Driver SEDEPOT 0080,'+1-555-010-0080,cert.driver.sedepot.0080@example.invalid,•••• 0080,,Available,92.00,95.00
SEDEPOT-D-0081,Certification Driver SEDEPOT 0081,'+1-555-010-0081,cert.driver.sedepot.0081@example.invalid,•••• 0081,,Available,92.00,95.00
SEDEPOT-D-0082,Certification Driver SEDEPOT 0082,'+1-555-010-0082,cert.driver.sedepot.0082@example.invalid,•••• 0082,,Available,92.00,95.00
SEDEPOT-D-0083,Certification Driver SEDEPOT 0083,'+1-555-010-0083,cert.driver.sedepot.0083@example.invalid,•••• 0083,,Available,92.00,95.00
SEDEPOT-D-0084,Certification Driver SEDEPOT 0084,'+1-555-010-0084,cert.driver.sedepot.0084@example.invalid,•••• 0084,,Available,92.00,95.00
SEDEPOT-D-0085,Certification Driver SEDEPOT 0085,'+1-555-010-0085,cert.driver.sedepot.0085@example.invalid,•••• 0085,,Available,92.00,95.00
SEDEPOT-D-0086,Certification Driver SEDEPOT 0086,'+1-555-010-0086,cert.driver.sedepot.0086@example.invalid,•••• 0086,,Available,92.00,95.00
SEDEPOT-D-0087,Certification Driver SEDEPOT 0087,'+1-555-010-0087,cert.driver.sedepot.0087@example.invalid,•••• 0087,,Available,92.00,95.00
SEDEPOT-D-0088,Certification Driver SEDEPOT 0088,'+1-555-010-0088,cert.driver.sedepot.0088@example.invalid,•••• 0088,,Available,92.00,95.00
SEDEPOT-D-0089,Certification Driver SEDEPOT 0089,'+1-555-010-0089,cert.driver.sedepot.0089@example.invalid,•••• 0089,,Available,92.00,95.00
SEDEPOT-D-0090,Certification Driver SEDEPOT 0090,'+1-555-010-0090,cert.driver.sedepot.0090@example.invalid,•••• 0090,,Available,92.00,95.00
SEDEPOT-D-0091,Certification Driver SEDEPOT 0091,'+1-555-010-0091,cert.driver.sedepot.0091@example.invalid,•••• 0091,,Available,92.00,95.00
SEDEPOT-D-0092,Certification Driver SEDEPOT 0092,'+1-555-010-0092,cert.driver.sedepot.0092@example.invalid,•••• 0092,,Available,92.00,95.00
SEDEPOT-D-0093,Certification Driver SEDEPOT 0093,'+1-555-010-0093,cert.driver.sedepot.0093@example.invalid,•••• 0093,,Available,92.00,95.00
SEDEPOT-D-0094,Certification Driver SEDEPOT 0094,'+1-555-010-0094,cert.driver.sedepot.0094@example.invalid,•••• 0094,,Available,92.00,95.00
SEDEPOT-D-0095,Certification Driver SEDEPOT 0095,'+1-555-010-0095,cert.driver.sedepot.0095@example.invalid,•••• 0095,,Available,92.00,95.00
SEDEPOT-D-0096,Certification Driver SEDEPOT 0096,'+1-555-010-0096,cert.driver.sedepot.0096@example.invalid,•••• 0096,,Available,92.00,95.00
SEDEPOT-D-0097,Certification Driver SEDEPOT 0097,'+1-555-010-0097,cert.driver.sedepot.0097@example.invalid,•••• 0097,,Available,92.00,95.00
SEDEPOT-D-0098,Certification Driver SEDEPOT 0098,'+1-555-010-0098,cert.driver.sedepot.0098@example.invalid,•••• 0098,,Available,92.00,95.00
SEDEPOT-D-0099,Certification Driver SEDEPOT 0099,'+1-555-010-0099,cert.driver.sedepot.0099@example.invalid,•••• 0099,,Available,92.00,95.00
SEDEPOT-D-0100,Certification Driver SEDEPOT 0100,'+1-555-010-0100,cert.driver.sedepot.0100@example.invalid,•••• 0100,,Available,92.00,95.00
SEDEPOT-D-0101,Certification Driver SEDEPOT 0101,'+1-555-010-0101,cert.driver.sedepot.0101@example.invalid,•••• 0101,,Available,92.00,95.00
SEDEPOT-D-0102,Certification Driver SEDEPOT 0102,'+1-555-010-0102,cert.driver.sedepot.0102@example.invalid,•••• 0102,,Available,92.00,95.00
SEDEPOT-D-0103,Certification Driver SEDEPOT 0103,'+1-555-010-0103,cert.driver.sedepot.0103@example.invalid,•••• 0103,,Available,92.00,95.00
SEDEPOT-D-0104,Certification Driver SEDEPOT 0104,'+1-555-010-0104,cert.driver.sedepot.0104@example.invalid,•••• 0104,,Available,92.00,95.00
SEDEPOT-D-0105,Certification Driver SEDEPOT 0105,'+1-555-010-0105,cert.driver.sedepot.0105@example.invalid,•••• 0105,,Available,92.00,95.00
SEDEPOT-D-0106,Certification Driver SEDEPOT 0106,'+1-555-010-0106,cert.driver.sedepot.0106@example.invalid,•••• 0106,,Available,92.00,95.00
SEDEPOT-D-0107,Certification Driver SEDEPOT 0107,'+1-555-010-0107,cert.driver.sedepot.0107@example.invalid,•••• 0107,,Available,92.00,95.00
SEDEPOT-D-0108,Certification Driver SEDEPOT 0108,'+1-555-010-0108,cert.driver.sedepot.0108@example.invalid,•••• 0108,,Available,92.00,95.00
SEDEPOT-D-0109,Certification Driver SEDEPOT 0109,'+1-555-010-0109,cert.driver.sedepot.0109@example.invalid,•••• 0109,,Available,92.00,95.00
SEDEPOT-D-0110,Certification Driver SEDEPOT 0110,'+1-555-010-0110,cert.driver.sedepot.0110@example.invalid,•••• 0110,,Available,92.00,95.00
SEDEPOT-D-0111,Certification Driver SEDEPOT 0111,'+1-555-010-0111,cert.driver.sedepot.0111@example.invalid,•••• 0111,,Available,92.00,95.00
SEDEPOT-D-0112,Certification Driver SEDEPOT 0112,'+1-555-010-0112,cert.driver.sedepot.0112@example.invalid,•••• 0112,,Available,92.00,95.00
SEDEPOT-D-0113,Certification Driver SEDEPOT 0113,'+1-555-010-0113,cert.driver.sedepot.0113@example.invalid,•••• 0113,,Available,92.00,95.00
SEDEPOT-D-0114,Certification Driver SEDEPOT 0114,'+1-555-010-0114,cert.driver.sedepot.0114@example.invalid,•••• 0114,,Available,92.00,95.00
SEDEPOT-D-0115,Certification Driver SEDEPOT 0115,'+1-555-010-0115,cert.driver.sedepot.0115@example.invalid,•••• 0115,,Available,92.00,95.00
SEDEPOT-D-0116,Certification Driver SEDEPOT 0116,'+1-555-010-0116,cert.driver.sedepot.0116@example.invalid,•••• 0116,,Available,92.00,95.00
SEDEPOT-D-0117,Certification Driver SEDEPOT 0117,'+1-555-010-0117,cert.driver.sedepot.0117@example.invalid,•••• 0117,,Available,92.00,95.00
SEDEPOT-D-0118,Certification Driver SEDEPOT 0118,'+1-555-010-0118,cert.driver.sedepot.0118@example.invalid,•••• 0118,,Available,92.00,95.00
SEDEPOT-D-0119,Certification Driver SEDEPOT 0119,'+1-555-010-0119,cert.driver.sedepot.0119@example.invalid,•••• 0119,,Available,92.00,95.00
SEDEPOT-D-0120,Certification Driver SEDEPOT 0120,'+1-555-010-0120,cert.driver.sedepot.0120@example.invalid,•••• 0120,,Available,92.00,95.00
SEDEPOT-D-0121,Certification Driver SEDEPOT 0121,'+1-555-010-0121,cert.driver.sedepot.0121@example.invalid,•••• 0121,,Available,92.00,95.00
SEDEPOT-D-0122,Certification Driver SEDEPOT 0122,'+1-555-010-0122,cert.driver.sedepot.0122@example.invalid,•••• 0122,,Available,92.00,95.00
SEDEPOT-D-0123,Certification Driver SEDEPOT 0123,'+1-555-010-0123,cert.driver.sedepot.0123@example.invalid,•••• 0123,,Available,92.00,95.00
SEDEPOT-D-0124,Certification Driver SEDEPOT 0124,'+1-555-010-0124,cert.driver.sedepot.0124@example.invalid,•••• 0124,,Available,92.00,95.00
SEDEPOT-D-0125,Certification Driver SEDEPOT 0125,'+1-555-010-0125,cert.driver.sedepot.0125@example.invalid,•••• 0125,,Available,92.00,95.00
SEDEPOT-D-0126,Certification Driver SEDEPOT 0126,'+1-555-010-0126,cert.driver.sedepot.0126@example.invalid,•••• 0126,,Available,92.00,95.00
SEDEPOT-D-0127,Certification Driver SEDEPOT 0127,'+1-555-010-0127,cert.driver.sedepot.0127@example.invalid,•••• 0127,,Available,92.00,95.00
SEDEPOT-D-0128,Certification Driver SEDEPOT 0128,'+1-555-010-0128,cert.driver.sedepot.0128@example.invalid,•••• 0128,,Available,92.00,95.00
SEDEPOT-D-0129,Certification Driver SEDEPOT 0129,'+1-555-010-0129,cert.driver.sedepot.0129@example.invalid,•••• 0129,,Available,92.00,95.00
SEDEPOT-D-0130,Certification Driver SEDEPOT 0130,'+1-555-010-0130,cert.driver.sedepot.0130@example.invalid,•••• 0130,,Available,92.00,95.00
SEDEPOT-D-0131,Certification Driver SEDEPOT 0131,'+1-555-010-0131,cert.driver.sedepot.0131@example.invalid,•••• 0131,,Available,92.00,95.00
SEDEPOT-D-0132,Certification Driver SEDEPOT 0132,'+1-555-010-0132,cert.driver.sedepot.0132@example.invalid,•••• 0132,,Available,92.00,95.00
SEDEPOT-D-0133,Certification Driver SEDEPOT 0133,'+1-555-010-0133,cert.driver.sedepot.0133@example.invalid,•••• 0133,,Available,92.00,95.00
SEDEPOT-D-0134,Certification Driver SEDEPOT 0134,'+1-555-010-0134,cert.driver.sedepot.0134@example.invalid,•••• 0134,,Available,92.00,95.00
SEDEPOT-D-0135,Certification Driver SEDEPOT 0135,'+1-555-010-0135,cert.driver.sedepot.0135@example.invalid,•••• 0135,,Available,92.00,95.00
SEDEPOT-D-0136,Certification Driver SEDEPOT 0136,'+1-555-010-0136,cert.driver.sedepot.0136@example.invalid,•••• 0136,,Available,92.00,95.00
SEDEPOT-D-0137,Certification Driver SEDEPOT 0137,'+1-555-010-0137,cert.driver.sedepot.0137@example.invalid,•••• 0137,,Available,92.00,95.00
SEDEPOT-D-0138,Certification Driver SEDEPOT 0138,'+1-555-010-0138,cert.driver.sedepot.0138@example.invalid,•••• 0138,,Available,92.00,95.00
SEDEPOT-D-0139,Certification Driver SEDEPOT 0139,'+1-555-010-0139,cert.driver.sedepot.0139@example.invalid,•••• 0139,,Available,92.00,95.00
SEDEPOT-D-0140,Certification Driver SEDEPOT 0140,'+1-555-010-0140,cert.driver.sedepot.0140@example.invalid,•••• 0140,,Available,92.00,95.00
SEDEPOT-D-0141,Certification Driver SEDEPOT 0141,'+1-555-010-0141,cert.driver.sedepot.0141@example.invalid,•••• 0141,,Available,92.00,95.00
SEDEPOT-D-0142,Certification Driver SEDEPOT 0142,'+1-555-010-0142,cert.driver.sedepot.0142@example.invalid,•••• 0142,,Available,92.00,95.00
SEDEPOT-D-0143,Certification Driver SEDEPOT 0143,'+1-555-010-0143,cert.driver.sedepot.0143@example.invalid,•••• 0143,,Available,92.00,95.00
SEDEPOT-D-0144,Certification Driver SEDEPOT 0144,'+1-555-010-0144,cert.driver.sedepot.0144@example.invalid,•••• 0144,,Available,92.00,95.00
SEDEPOT-D-0145,Certification Driver SEDEPOT 0145,'+1-555-010-0145,cert.driver.sedepot.0145@example.invalid,•••• 0145,,Available,92.00,95.00
SEDEPOT-D-0146,Certification Driver SEDEPOT 0146,'+1-555-010-0146,cert.driver.sedepot.0146@example.invalid,•••• 0146,,Available,92.00,95.00
SEDEPOT-D-0147,Certification Driver SEDEPOT 0147,'+1-555-010-0147,cert.driver.sedepot.0147@example.invalid,•••• 0147,,Available,92.00,95.00
SEDEPOT-D-0148,Certification Driver SEDEPOT 0148,'+1-555-010-0148,cert.driver.sedepot.0148@example.invalid,•••• 0148,,Available,92.00,95.00
SEDEPOT-D-0149,Certification Driver SEDEPOT 0149,'+1-555-010-0149,cert.driver.sedepot.0149@example.invalid,•••• 0149,,Available,92.00,95.00
SEDEPOT-D-0150,Certification Driver SEDEPOT 0150,'+1-555-010-0150,cert.driver.sedepot.0150@example.invalid,•••• 0150,,Available,92.00,95.00
SEDEPOT-D-0151,Certification Driver SEDEPOT 0151,'+1-555-010-0151,cert.driver.sedepot.0151@example.invalid,•••• 0151,,Available,92.00,95.00
SEDEPOT-D-0152,Certification Driver SEDEPOT 0152,'+1-555-010-0152,cert.driver.sedepot.0152@example.invalid,•••• 0152,,Available,92.00,95.00
SEDEPOT-D-0153,Certification Driver SEDEPOT 0153,'+1-555-010-0153,cert.driver.sedepot.0153@example.invalid,•••• 0153,,Available,92.00,95.00
SEDEPOT-D-0154,Certification Driver SEDEPOT 0154,'+1-555-010-0154,cert.driver.sedepot.0154@example.invalid,•••• 0154,,Available,92.00,95.00
SEDEPOT-D-0155,Certification Driver SEDEPOT 0155,'+1-555-010-0155,cert.driver.sedepot.0155@example.invalid,•••• 0155,,Available,92.00,95.00
SEDEPOT-D-0156,Certification Driver SEDEPOT 0156,'+1-555-010-0156,cert.driver.sedepot.0156@example.invalid,•••• 0156,,Available,92.00,95.00
SEDEPOT-D-0157,Certification Driver SEDEPOT 0157,'+1-555-010-0157,cert.driver.sedepot.0157@example.invalid,•••• 0157,,Available,92.00,95.00
SEDEPOT-D-0158,Certification Driver SEDEPOT 0158,'+1-555-010-0158,cert.driver.sedepot.0158@example.invalid,•••• 0158,,Available,92.00,95.00
SEDEPOT-D-0159,Certification Driver SEDEPOT 0159,'+1-555-010-0159,cert.driver.sedepot.0159@example.invalid,•••• 0159,,Available,92.00,95.00
SEDEPOT-D-0160,Certification Driver SEDEPOT 0160,'+1-555-010-0160,cert.driver.sedepot.0160@example.invalid,•••• 0160,,Available,92.00,95.00
SEDEPOT-D-0161,Certification Driver SEDEPOT 0161,'+1-555-010-0161,cert.driver.sedepot.0161@example.invalid,•••• 0161,,Available,92.00,95.00
SEDEPOT-D-0162,Certification Driver SEDEPOT 0162,'+1-555-010-0162,cert.driver.sedepot.0162@example.invalid,•••• 0162,,Available,92.00,95.00
SEDEPOT-D-0163,Certification Driver SEDEPOT 0163,'+1-555-010-0163,cert.driver.sedepot.0163@example.invalid,•••• 0163,,Available,92.00,95.00
SEDEPOT-D-0164,Certification Driver SEDEPOT 0164,'+1-555-010-0164,cert.driver.sedepot.0164@example.invalid,•••• 0164,,Available,92.00,95.00
SEDEPOT-D-0165,Certification Driver SEDEPOT 0165,'+1-555-010-0165,cert.driver.sedepot.0165@example.invalid,•••• 0165,,Available,92.00,95.00
SEDEPOT-D-0166,Certification Driver SEDEPOT 0166,'+1-555-010-0166,cert.driver.sedepot.0166@example.invalid,•••• 0166,,Available,92.00,95.00
SEDEPOT-D-0167,Certification Driver SEDEPOT 0167,'+1-555-010-0167,cert.driver.sedepot.0167@example.invalid,•••• 0167,,Available,92.00,95.00
SEDEPOT-D-0168,Certification Driver SEDEPOT 0168,'+1-555-010-0168,cert.driver.sedepot.0168@example.invalid,•••• 0168,,Available,92.00,95.00
SEDEPOT-D-0169,Certification Driver SEDEPOT 0169,'+1-555-010-0169,cert.driver.sedepot.0169@example.invalid,•••• 0169,,Available,92.00,95.00
SEDEPOT-D-0170,Certification Driver SEDEPOT 0170,'+1-555-010-0170,cert.driver.sedepot.0170@example.invalid,•••• 0170,,Available,92.00,95.00
SEDEPOT-D-0171,Certification Driver SEDEPOT 0171,'+1-555-010-0171,cert.driver.sedepot.0171@example.invalid,•••• 0171,,Available,92.00,95.00
SEDEPOT-D-0172,Certification Driver SEDEPOT 0172,'+1-555-010-0172,cert.driver.sedepot.0172@example.invalid,•••• 0172,,Available,92.00,95.00
SEDEPOT-D-0173,Certification Driver SEDEPOT 0173,'+1-555-010-0173,cert.driver.sedepot.0173@example.invalid,•••• 0173,,Available,92.00,95.00
SEDEPOT-D-0174,Certification Driver SEDEPOT 0174,'+1-555-010-0174,cert.driver.sedepot.0174@example.invalid,•••• 0174,,Available,92.00,95.00
SEDEPOT-D-0175,Certification Driver SEDEPOT 0175,'+1-555-010-0175,cert.driver.sedepot.0175@example.invalid,•••• 0175,,Available,92.00,95.00
SEDEPOT-D-0176,Certification Driver SEDEPOT 0176,'+1-555-010-0176,cert.driver.sedepot.0176@example.invalid,•••• 0176,,Available,92.00,95.00
SEDEPOT-D-0177,Certification Driver SEDEPOT 0177,'+1-555-010-0177,cert.driver.sedepot.0177@example.invalid,•••• 0177,,Available,92.00,95.00
SEDEPOT-D-0178,Certification Driver SEDEPOT 0178,'+1-555-010-0178,cert.driver.sedepot.0178@example.invalid,•••• 0178,,Available,92.00,95.00
SEDEPOT-D-0179,Certification Driver SEDEPOT 0179,'+1-555-010-0179,cert.driver.sedepot.0179@example.invalid,•••• 0179,,Available,92.00,95.00
SEDEPOT-D-0180,Certification Driver SEDEPOT 0180,'+1-555-010-0180,cert.driver.sedepot.0180@example.invalid,•••• 0180,,Available,92.00,95.00
SEDEPOT-D-0181,Certification Driver SEDEPOT 0181,'+1-555-010-0181,cert.driver.sedepot.0181@example.invalid,•••• 0181,,Available,92.00,95.00
SEDEPOT-D-0182,Certification Driver SEDEPOT 0182,'+1-555-010-0182,cert.driver.sedepot.0182@example.invalid,•••• 0182,,Available,92.00,95.00
SEDEPOT-D-0183,Certification Driver SEDEPOT 0183,'+1-555-010-0183,cert.driver.sedepot.0183@example.invalid,•••• 0183,,Available,92.00,95.00
SEDEPOT-D-0184,Certification Driver SEDEPOT 0184,'+1-555-010-0184,cert.driver.sedepot.0184@example.invalid,•••• 0184,,Available,92.00,95.00
SEDEPOT-D-0185,Certification Driver SEDEPOT 0185,'+1-555-010-0185,cert.driver.sedepot.0185@example.invalid,•••• 0185,,Available,92.00,95.00
SEDEPOT-D-0186,Certification Driver SEDEPOT 0186,'+1-555-010-0186,cert.driver.sedepot.0186@example.invalid,•••• 0186,,Available,92.00,95.00
SEDEPOT-D-0187,Certification Driver SEDEPOT 0187,'+1-555-010-0187,cert.driver.sedepot.0187@example.invalid,•••• 0187,,Available,92.00,95.00
SEDEPOT-D-0188,Certification Driver SEDEPOT 0188,'+1-555-010-0188,cert.driver.sedepot.0188@example.invalid,•••• 0188,,Available,92.00,95.00
SEDEPOT-D-0189,Certification Driver SEDEPOT 0189,'+1-555-010-0189,cert.driver.sedepot.0189@example.invalid,•••• 0189,,Available,92.00,95.00
SEDEPOT-D-0190,Certification Driver SEDEPOT 0190,'+1-555-010-0190,cert.driver.sedepot.0190@example.invalid,•••• 0190,,Available,92.00,95.00
SEDEPOT-D-0191,Certification Driver SEDEPOT 0191,'+1-555-010-0191,cert.driver.sedepot.0191@example.invalid,•••• 0191,,Available,92.00,95.00
SEDEPOT-D-0192,Certification Driver SEDEPOT 0192,'+1-555-010-0192,cert.driver.sedepot.0192@example.invalid,•••• 0192,,Available,92.00,95.00
SEDEPOT-D-0193,Certification Driver SEDEPOT 0193,'+1-555-010-0193,cert.driver.sedepot.0193@example.invalid,•••• 0193,,Available,92.00,95.00
SEDEPOT-D-0194,Certification Driver SEDEPOT 0194,'+1-555-010-0194,cert.driver.sedepot.0194@example.invalid,•••• 0194,,Available,92.00,95.00
SEDEPOT-D-0195,Certification Driver SEDEPOT 0195,'+1-555-010-0195,cert.driver.sedepot.0195@example.invalid,•••• 0195,,Available,92.00,95.00
